Customer_ID,First_Name,Last_Name,Gender,Age,Country,City,Email,Phone_Number,Customer_Segment,Annual_Income_USD,Account_Creation_Date,Total_Purchases,Avg_Purchase_Value_USD,Last_Purchase_Date,Customer_Satisfaction_Score,Support_Tickets_Raised,Support_Tickets_Resolved,Email_Open_Rate,Churn
CUST_0294,Karen,Jones,Male,58,Micronesia,North Amandaport,murrayemily@example.net,745-298-0297,Retail,52983,2020-11-17,16,1228.92,2025-03-11,5,1,1,0.57,No
CUST_0295,Heather,Hoover,Male,49,Grenada,Lake Robert,hjuarez@example.net,223.486.2314x6087,SME,43989,2025-03-17,10,1079.14,2025-04-28,4,1,1,0.52,No
CUST_0296,Nicole,Perez,Female,51,Pitcairn Islands,Port Scott,seanchristensen@example.com,+1-784-346-0500x13195,Retail,95451,2023-05-12,7,1137.01,2025-05-25,4,1,1,0.65,Yes
CUST_0297,Kevin,Clark,Female,45,Colombia,Littlemouth,nfrank@example.org,996-532-3468,SME,128088,2022-04-28,8,1957.75,2024-11-19,5,1,1,0.53,No
CUST_0298,Sarah,Tucker,Male,32,Mexico,East Alejandro,courtney01@example.org,(524)893-0115x310,Retail,38990,2024-10-19,11,1557.68,2025-03-06,3,3,2,0.23,Yes
CUST_0299,Brooke,Wilson,Female,47,Spain,Solisstad,jenniferallen@example.org,+1-811-337-8504,Enterprise,110270,2023-12-13,12,257.22,2025-05-18,1,1,1,0.2,No
CUST_0300,Carrie,Valencia,Male,54,Solomon Islands,Maryton,eadams@example.net,+1-802-694-1612x62554,Retail,100360,2023-08-03,8,1567.94,2025-01-23,2,2,2,0.91,No
CUST_0301,Kevin,Lee,Male,46,Portugal,Brandiside,ryanbeck@example.com,505.565.3904x074,Retail,139469,2021-09-17,13,382.55,2025-03-26,1,2,2,0.26,Yes
CUST_0302,Erin,Fleming,Female,39,Croatia,North Gary,jennifercarter@example.com,001-873-311-4567x0147,Retail,56081,2022-10-24,6,922.33,2025-05-18,2,1,1,0.28,No
CUST_0303,John,Zhang,Female,21,Central African Republic,West Robert,mlong@example.net,960-597-4988x947,Retail,31033,2022-08-18,11,460.4,2025-08-22,2,6,2,0.41,No
CUST_0304,Kenneth,Miller,Female,37,Trinidad and Tobago,South Carolynport,woodjoanna@example.org,588-993-2975x870,SME,128272,2025-06-01,7,1394.69,2025-06-18,3,2,0,0.14,No
CUST_0305,Kathryn,Barajas,Female,49,Cyprus,New Michaelview,jacobsjoel@example.com,3466699344,Enterprise,36241,2024-04-05,9,1760.75,2024-12-29,5,5,4,0.51,No
CUST_0306,Christina,Pearson,Other,53,British Virgin Islands,Kellyberg,ericbryant@example.org,290-880-3528x472,Retail,144932,2025-03-30,7,616.21,2025-08-12,1,3,1,0.67,Yes
CUST_0307,Gene,Johnson,Female,67,Heard Island and McDonald Islands,Port Robert,sherry95@example.net,850.277.5708x793,Corporate,142451,2021-09-02,15,209.92,2025-05-14,5,0,0,0.79,No
CUST_0308,Lisa,Henry,Male,21,New Caledonia,Waltonmouth,andreahudson@example.org,(401)205-8800x0323,SME,25939,2024-03-23,13,632.06,2025-07-24,4,0,0,0.71,No
CUST_0309,Amanda,Carpenter,Female,44,Maldives,Port Elizabeth,jeffrey60@example.net,001-431-400-1664,SME,133000,2021-08-30,11,1361.11,2024-12-11,3,0,0,0.15,Yes
CUST_0310,Matthew,Acosta,Male,34,British Virgin Islands,South Ashleybury,hermanwalter@example.net,515-633-2019x405,Corporate,67562,2023-08-11,12,691.08,2025-01-15,3,5,2,0.46,No
CUST_0311,Dan,Nixon,Male,29,Gibraltar,Jacobsstad,scotthenderson@example.com,449-830-3740,Retail,55063,2022-11-13,13,592.32,2024-12-24,4,2,2,0.04,No
CUST_0312,Suzanne,Hartman,Male,39,Serbia,South Veronica,greeves@example.net,786.731.6838x23756,Corporate,140373,2025-06-24,6,409.65,2025-02-20,1,1,1,0.02,No
CUST_0313,Laura,Fletcher,Male,34,Iceland,Karenville,mcconnellcarlos@example.org,3415625722,Corporate,120000,2025-07-13,4,1020.16,2025-07-06,4,0,0,0.44,No
CUST_0314,Austin,Lowe,Other,27,Denmark,Mendozaville,williamscharles@example.net,+1-875-413-3968x277,Retail,96721,2022-02-15,8,588.1,2024-10-31,1,1,1,0.25,No
CUST_0315,Jeffrey,Martin,Female,18,Lesotho,Sanchezberg,terrance42@example.org,001-783-982-1641x61531,Corporate,47045,2025-07-09,8,1475.47,2025-08-15,2,0,0,0.68,Yes
CUST_0316,Michael,Campbell,Female,39,Bhutan,Jesseland,elliskelsey@example.net,841-699-1497,Retail,136634,2023-08-26,7,199.41,2025-05-17,3,1,1,0.72,No
CUST_0317,Tiffany,Martinez,Male,43,Tunisia,South Brandon,xgeorge@example.org,515-823-5109x7445,SME,64769,2025-05-03,13,1344.86,2025-03-20,1,5,2,0.9,No
CUST_0318,Dawn,Hernandez,Male,35,Mayotte,Pinedaville,suzanne59@example.org,(803)837-6569,Retail,67118,2021-04-30,7,513.24,2025-09-06,5,1,1,0.76,Yes
CUST_0319,Jennifer,Williams,Male,67,Samoa,Lake Donaldhaven,zsalazar@example.net,960.776.6400x556,Corporate,104703,2022-03-19,9,1004.09,2025-02-22,5,0,0,0.05,No
CUST_0320,Lonnie,Yang,Male,31,South Georgia and the South Sandwich Islands,Andrewsstad,richardchad@example.net,252-753-5112x624,Corporate,121948,2021-07-22,10,607.88,2024-10-12,3,5,0,0.37,No
CUST_0321,Kelsey,Noble,Female,64,Philippines,New Saraland,johnsonveronica@example.com,(340)682-7959x808,Corporate,41625,2021-11-18,13,1459.4,2025-04-03,4,1,1,0.27,No
CUST_0322,Charles,Ward,Female,46,Lesotho,Diazville,snash@example.com,+1-289-573-8907,Retail,124724,2020-12-14,10,1893.35,2025-08-30,4,4,4,0.39,No
CUST_0323,Kayla,Gutierrez,Female,29,Madagascar,West Scotthaven,stephenhines@example.org,775.214.4317x0878,Corporate,148557,2024-11-11,5,1838.3,2025-06-22,1,1,1,0.16,No
CUST_0324,Julie,Hunter,Male,53,Slovenia,North Melaniefort,ibarrachristian@example.org,(326)953-4428x30748,Corporate,47076,2021-04-18,6,1187.68,2025-01-28,4,1,1,0.1,Yes
CUST_0325,Sarah,Butler,Female,52,Saint Lucia,Hunterview,joshua50@example.net,(243)263-5148x337,Corporate,142245,2025-08-24,8,952.09,2025-01-14,3,1,1,0.52,No
CUST_0326,Holly,Stewart,Female,69,French Polynesia,Donnaview,tammy81@example.net,6612717690,Corporate,84805,2024-01-02,5,1645.69,2025-09-14,1,1,1,0.72,Yes
CUST_0327,Jason,Miller,Female,29,Yemen,Rebeccaborough,shortbrian@example.net,+1-827-957-7422x7119,Corporate,64605,2024-12-24,7,1382.49,2025-05-30,2,3,2,0.7,No
CUST_0328,Christopher,Rosales,Female,24,Chad,Nguyenton,andre49@example.org,830-809-7343,SME,104565,2025-03-09,11,407.95,2024-12-31,4,3,1,0.45,Yes
CUST_0329,Kelly,Espinoza,Male,46,Cayman Islands,East Meganview,wardshannon@example.org,788-411-3764x75943,Retail,108509,2025-01-10,8,1650.79,2024-11-26,4,2,2,0.52,No
CUST_0330,Jesse,Hughes,Male,28,Netherlands,Sarahland,owensjoshua@example.net,247.457.4168x964,SME,59121,2022-01-21,10,886.32,2025-01-29,1,2,2,0.52,No
CUST_0331,Kimberly,Baker,Male,50,Vanuatu,East David,barbarabowman@example.net,753.593.5993,Corporate,85101,2024-02-01,10,418.52,2025-06-27,5,1,1,0.69,No
CUST_0332,Jonathan,Ward,Female,23,Sudan,Wagnerside,ethompson@example.com,453.915.3226x89613,Retail,51433,2024-02-29,7,599.5,2025-01-01,4,3,0,0.05,No
CUST_0333,Thomas,Bullock,Male,64,Christmas Island,New Matthew,solismichele@example.org,(786)309-1068x08818,Retail,63309,2020-10-11,15,571.68,2025-09-04,3,1,0,0.71,Yes
CUST_0334,Lynn,Meyer,Male,32,Peru,West Margaret,greencarl@example.net,001-692-300-8682,Retail,87468,2022-08-30,12,1062.45,2025-08-18,4,4,2,0.58,No
CUST_0335,Jennifer,Smith,Male,49,Mauritius,Lake Shawn,uolson@example.org,5175841659,SME,64254,2025-09-20,9,507.02,2025-07-14,2,1,1,0.2,No
CUST_0336,Jorge,Odom,Male,68,Taiwan,New Jasonside,johnny05@example.net,278-208-0413,SME,87293,2020-10-12,11,290.95,2025-02-06,4,3,2,0.05,No
CUST_0337,Karina,Wagner,Female,28,Uzbekistan,Antonioberg,briggsdylan@example.com,870.355.2312x346,SME,116258,2023-03-12,13,291.2,2025-09-04,5,2,0,0.11,No
CUST_0338,Brooke,Barrett,Female,40,Tunisia,Beardburgh,carlsonjennifer@example.org,(436)714-2883,Corporate,57853,2022-07-17,8,1187.39,2025-05-07,4,1,0,0.52,No
CUST_0339,Gabrielle,Wade,Male,43,Micronesia,New Amandachester,farmerdavid@example.net,9926498235,Corporate,58405,2023-10-01,6,1482.78,2025-01-02,1,2,2,0.76,No
CUST_0340,Anna,Gillespie,Male,51,Czech Republic,Masonberg,kim98@example.com,001-797-262-7329x7479,Retail,86652,2024-07-21,11,676.99,2025-07-17,4,4,0,0.33,No
CUST_0341,Mark,Smith,Female,63,Guadeloupe,North Michelle,uadams@example.org,(882)925-0115,Retail,63527,2023-12-30,13,117.57,2025-07-01,5,2,0,0.38,No
CUST_0342,Michael,Anderson,Male,51,Zambia,New Bobbybury,jreyes@example.org,571.490.9666x00384,Corporate,97227,2022-11-07,10,298.09,2025-09-27,1,2,2,0.93,No
CUST_0343,Christopher,Johnson,Male,46,Saint Martin,Lauriefurt,batesmatthew@example.net,339-248-3183,Retail,20492,2021-11-28,10,1833.65,2025-01-12,3,1,1,0.21,No
CUST_0344,Curtis,Glenn,Male,21,Comoros,Kimberlyview,kimberlyellis@example.org,+1-477-402-6883x78983,Retail,113418,2020-11-14,10,1012.41,2025-01-23,1,2,2,0.1,No
CUST_0345,Melissa,Robles,Male,34,Germany,Brownhaven,sarahoconnor@example.org,001-339-375-4926x891,Corporate,28811,2024-11-19,6,934.47,2025-03-19,2,2,1,0.34,No
CUST_0346,Elizabeth,Moore,Female,52,Denmark,Fitzpatrickland,logandeborah@example.org,222-730-9702x44673,SME,113344,2021-12-26,13,124.2,2025-06-29,1,1,0,0.75,Yes
CUST_0347,Neil,Roth,Female,30,Netherlands,South Dorisstad,davidfranklin@example.org,001-491-595-6640x97395,Enterprise,44272,2025-04-01,13,1470.84,2025-04-17,3,0,0,0.63,No
CUST_0348,Michelle,Duarte,Male,58,Azerbaijan,Martinfurt,nmaldonado@example.org,001-241-858-6606,Enterprise,113935,2024-02-20,9,1079.73,2025-07-11,4,0,0,0.42,No
CUST_0349,Jessica,Burns,Male,56,Fiji,Jasminehaven,stewartpenny@example.net,349-350-4189x34752,Corporate,92010,2024-03-10,12,444.06,2025-05-31,1,1,0,0.96,Yes
CUST_0350,Daniel,Lam,Female,32,India,North Glenn,tiffany24@example.com,001-377-802-6626x026,Corporate,112492,2021-08-03,11,264.64,2025-07-07,1,3,2,0.73,No
CUST_0351,Richard,Caldwell,Female,46,Luxembourg,Johnberg,obennett@example.net,775-399-8767,Corporate,67153,2022-06-25,9,797.61,2025-10-08,1,1,1,0.06,No
CUST_0352,Allen,Paul,Female,46,Papua New Guinea,Port Cheyenneberg,lcole@example.net,(596)368-3752x74097,SME,128042,2023-01-28,6,1682.47,2025-02-26,1,2,0,0.74,No
CUST_0353,Tracy,Larson,Female,28,Mongolia,North Kristinchester,crystal56@example.org,(733)943-4385,Retail,74110,2023-11-11,11,1737.32,2025-06-19,3,1,1,0.02,No
CUST_0354,Crystal,Vargas,Male,69,Finland,Lake Kenneth,xgarcia@example.org,541-529-7858x79977,Corporate,33979,2025-01-23,7,1225.55,2025-09-16,5,2,2,0.65,No
CUST_0355,Michael,Smith,Male,49,Liberia,Schwartzbury,danielcolon@example.org,001-436-471-5226,SME,130059,2023-10-09,10,1468.7,2025-02-16,5,4,1,0.21,No
CUST_0356,Loretta,Harris,Female,19,Ecuador,Crawfordbury,coxderrick@example.com,9772331692,Retail,128101,2025-08-23,11,274.55,2025-01-13,1,1,1,0.7,No
CUST_0357,Jesse,Taylor,Male,64,Saudi Arabia,South Michaelland,annettecasey@example.org,(935)624-9104x73387,Corporate,48328,2025-07-17,13,1196.85,2025-04-06,3,1,1,0.31,No
CUST_0358,Matthew,Crane,Female,31,New Caledonia,West Bobby,yherring@example.net,001-355-828-3996x3398,Corporate,132911,2021-03-04,10,1350.58,2025-09-15,3,1,1,0.87,No
CUST_0359,Ashley,Hayes,Female,37,Kuwait,Rasmussenchester,chambersderek@example.org,819-210-2780x9652,Retail,32867,2023-02-08,8,441.39,2025-04-02,1,3,3,0.34,No
CUST_0360,Ellen,Ayala,Female,39,French Polynesia,Salazarshire,yoderleah@example.org,+1-308-953-0066x159,Retail,79234,2024-01-18,18,1766.3,2024-11-12,2,4,1,0.62,No
CUST_0361,Aaron,Robertson,Male,28,Austria,Brownchester,fmills@example.org,+1-421-608-6611x953,Retail,45851,2025-07-13,16,430.24,2025-07-20,1,6,2,0.29,No
CUST_0362,Megan,Schmidt,Female,44,Afghanistan,Tateport,susan42@example.com,(839)903-5448x21423,Retail,51279,2024-12-15,9,661.28,2025-01-15,2,1,1,0.92,No
CUST_0363,Tony,Maynard,Male,20,Cameroon,Chandlertown,qcervantes@example.net,+1-547-675-1242x22641,Retail,137431,2023-11-26,16,1260.09,2025-03-20,1,1,1,0.78,No
CUST_0364,Steven,Watson,Female,34,Belize,Andersonport,amanda83@example.org,+1-998-673-3528x95240,SME,116063,2024-01-31,12,1294.78,2025-08-30,2,6,0,0.24,No
CUST_0365,Caitlyn,Allison,Female,61,Panama,Sarafort,cgray@example.org,828.659.0356,Retail,93402,2024-11-28,7,1413.8,2024-12-31,2,2,2,0.95,No
CUST_0366,Alexis,Garcia,Male,45,Benin,North Ethan,gina62@example.com,760-547-7146,Corporate,35449,2025-03-10,7,268.42,2024-12-30,1,2,2,0.36,No
CUST_0367,William,Petersen,Other,46,Timor-Leste,Morrisville,mary77@example.net,(204)948-7889,Retail,96221,2021-11-14,12,1706.46,2025-01-21,2,3,3,0.65,No
CUST_0368,Melissa,Rodgers,Female,38,Jersey,Port Roberthaven,kennethlawson@example.com,001-690-229-0586x252,Enterprise,109080,2025-01-27,11,1089.05,2025-07-01,4,4,3,0.74,No
CUST_0369,Alison,Mcbride,Male,64,Colombia,New Brianland,coffeycourtney@example.com,(759)322-9358x85189,Retail,25451,2024-12-15,6,969.08,2025-03-26,5,0,0,0.02,No
CUST_0370,Elizabeth,Gibson,Male,33,Luxembourg,Lake Michelleshire,andrewchaney@example.com,001-488-396-5833x3379,Corporate,107178,2021-04-10,11,1963.14,2025-09-19,3,3,2,0.96,No
CUST_0371,Jessica,Newton,Male,54,Korea,South Samuelbury,zjohnson@example.com,865-826-6342,SME,61316,2025-08-20,14,1493.74,2025-02-26,2,3,0,0.34,No
CUST_0372,Marcus,Gomez,Male,37,Algeria,West Tonyborough,jesse34@example.org,836.207.8426,SME,83064,2025-01-20,12,280.11,2025-07-10,2,3,1,0.19,No
CUST_0373,Corey,Acosta,Male,23,Guernsey,West Brucetown,hallmarc@example.net,+1-807-769-3347x74361,Retail,83761,2024-05-08,11,1525.25,2024-12-24,3,1,0,0.85,No
CUST_0374,Joseph,Torres,Female,36,Sudan,Hughesburgh,wrightlaura@example.org,919-550-6171x02014,SME,125490,2023-11-28,9,235.74,2025-03-11,2,0,0,0.7,Yes
CUST_0375,Jessica,Neal,Male,22,Suriname,Rachelton,cclark@example.com,9179261446,Corporate,58870,2025-04-13,11,103.57,2025-04-18,3,0,0,0.09,No
CUST_0376,Nicholas,Meyers,Male,20,Mongolia,North Mark,tjohnson@example.net,001-388-229-4452x5121,Corporate,116566,2025-04-24,10,837.07,2025-03-07,1,1,1,0.12,No
CUST_0377,Christina,Morales,Female,18,Czech Republic,Huntstad,shaffertony@example.org,+1-523-240-1228x287,Retail,143749,2022-12-29,6,1987.48,2025-03-26,4,1,1,0.72,No
CUST_0378,Joshua,Colon,Male,55,Albania,South Russellchester,tracyleon@example.net,3947635975,Retail,143765,2025-06-03,14,391.02,2024-11-12,4,1,1,0.07,No
CUST_0379,Kevin,Hansen,Female,32,Somalia,South Timothy,haleyeric@example.com,836.489.9454x421,SME,144881,2025-06-04,12,1361.66,2025-02-28,5,1,1,0.92,No
CUST_0380,Meredith,Burnett,Male,51,Samoa,Christopherbury,ysmith@example.net,(842)700-7206,Corporate,50873,2024-06-04,8,388.12,2024-11-13,2,5,5,0.74,Yes
CUST_0381,Erin,Collins,Male,52,Rwanda,East Wendyfort,julia51@example.net,7212521437,Corporate,148389,2022-07-11,11,1463.33,2025-05-19,5,3,0,0.34,No
CUST_0382,Dillon,Chan,Female,66,Moldova,Daltonland,freemankyle@example.net,+1-718-918-2257x324,SME,78627,2023-10-20,7,1035.44,2025-08-25,1,2,2,0.36,No
CUST_0383,Ronald,Hines,Female,42,Mexico,Port Samanthatown,kristingreen@example.org,657.420.2918x514,SME,86155,2025-05-12,5,1375.94,2025-02-06,4,1,0,0.51,No
CUST_0384,Michael,Knight,Female,41,Cocos (Keeling) Islands,South Brian,gillespielindsay@example.net,274-621-4440,Retail,119186,2025-09-11,8,445.6,2024-11-15,1,1,1,0.36,No
CUST_0385,Alexander,Montes,Female,29,Canada,Beckerland,hilljames@example.org,395-234-8218x1196,Corporate,45372,2022-05-12,9,1503.98,2024-11-08,1,1,1,0.78,No
CUST_0386,Michael,Delacruz,Female,35,Mauritius,Tracyside,hsalas@example.net,001-384-346-7757x478,Retail,23642,2025-09-14,14,1991.46,2025-01-26,2,3,2,0.97,No
CUST_0387,Kathryn,Stanley,Male,32,Latvia,South Darrenbury,mitchellmartha@example.org,001-590-331-6862x2104,SME,149148,2024-03-16,6,1348.02,2025-08-19,1,6,2,0.58,No
CUST_0388,Christine,Oconnell,Male,61,Ecuador,Port Heatherchester,leedrew@example.net,001-312-297-4779x039,Corporate,48001,2023-06-05,16,1012.29,2025-01-20,4,2,2,0.45,Yes
CUST_0389,Mark,Sanchez,Female,33,Ireland,Krystalshire,olandry@example.org,4602151153,Enterprise,54064,2020-12-12,10,1850.19,2025-01-29,5,4,1,0.22,No
CUST_0390,Shannon,Edwards,Female,44,Afghanistan,West Alyssa,dayrodney@example.net,6198123464,Retail,114826,2024-02-11,8,80.91,2025-04-08,4,0,0,0.65,No
CUST_0391,Christopher,Nguyen,Other,25,China,East Kerryland,whitevictoria@example.org,(452)273-0210,Retail,34122,2025-07-09,15,1473.35,2025-05-05,2,3,3,0.69,No
CUST_0392,Bruce,Black,Male,63,Cocos (Keeling) Islands,Duaneborough,davilacrystal@example.org,981.202.9975,Retail,44820,2021-06-25,8,1783.06,2025-03-28,4,6,1,0.69,No
CUST_0393,Heather,Wells,Male,42,Congo,East Stephanieport,brittanymolina@example.org,+1-666-721-4628x54141,Retail,88431,2024-08-16,6,170.27,2025-08-08,3,2,2,0.03,No
CUST_0394,Jared,Bailey,Female,34,Ireland,New Kaitlyn,smithjessica@example.org,3587435016,Retail,75745,2021-07-24,10,927.63,2024-11-18,5,3,3,0.9,No
CUST_0395,Michael,Gutierrez,Male,46,Kenya,New Samanthaside,mendozajared@example.com,742.335.1759x179,Enterprise,70081,2021-03-09,9,449.2,2025-01-31,3,2,2,0.34,No
CUST_0396,Gregory,Franklin,Female,25,Tuvalu,Lake Matthewmouth,pwatkins@example.com,411-829-2839,Retail,90902,2021-09-04,9,1154.71,2024-12-13,3,1,1,0.74,No
CUST_0397,Alexander,Brewer,Female,32,Saint Barthelemy,Port Edward,rebecca26@example.org,339.590.6637x429,Retail,28711,2025-04-09,6,1316.61,2025-01-26,2,1,0,0.76,No
CUST_0398,Marie,Bailey,Male,44,Suriname,Andersonville,pooleelizabeth@example.com,448.811.8551x5635,SME,105132,2024-10-06,9,640.12,2025-06-05,1,2,2,0.65,No
CUST_0399,Jason,Brown,Female,63,New Zealand,East Maria,michelledavidson@example.com,5982356711,Corporate,38793,2021-05-24,10,946.96,2025-08-27,3,5,2,0.39,No
CUST_0400,Timothy,Colon,Female,67,Slovenia,Lake Courtneyton,jessicagriffin@example.com,001-410-679-8300x159,SME,28199,2024-01-15,10,594.71,2025-01-16,4,2,2,0.61,No
CUST_0401,Christopher,Richardson,Male,69,Tunisia,Vincentstad,halllorraine@example.net,001-398-819-5896,Retail,96253,2021-03-07,10,770.31,2025-06-03,1,1,1,0.04,No
CUST_0402,Mary,Lam,Female,24,Syrian Arab Republic,Port Terriberg,jonesadam@example.com,259.711.1340x26642,Corporate,56191,2025-04-06,11,361.1,2025-05-16,4,2,0,0.76,Yes
CUST_0403,Veronica,Bowman,Female,20,Switzerland,Port Haroldport,ejohnson@example.net,8635313118,Retail,30211,2021-03-04,9,1776.84,2025-02-16,4,1,1,0.1,No
CUST_0404,James,Flynn,Female,46,Mongolia,Lamshire,tross@example.net,442-519-8684,Retail,131086,2022-01-22,12,69.52,2025-06-13,1,2,1,0.4,No
CUST_0405,Bradley,Davis,Male,61,Bermuda,New Shelia,floreskevin@example.org,+1-365-273-6469x9885,Enterprise,83069,2021-03-04,11,1770.7,2025-02-17,1,1,1,0.1,No
CUST_0406,Tracey,Joseph,Female,41,Philippines,New Jonathan,harrismonica@example.com,864.796.7852,Retail,108896,2022-04-26,13,1164.77,2025-04-12,4,0,0,0.84,No
CUST_0407,Robin,Gill,Male,20,Faroe Islands,Susanmouth,barrettcole@example.net,+1-672-422-7596x271,Corporate,76746,2024-11-17,13,696.73,2025-04-02,2,2,2,0.55,No
CUST_0408,Eric,Chavez,Male,37,Trinidad and Tobago,Summerton,hlopez@example.org,(251)297-7421,Corporate,41542,2021-05-07,13,1459.96,2025-01-23,5,2,2,0.69,No
CUST_0409,Lauren,Medina,Female,63,Isle of Man,Johnport,codymatthews@example.com,(433)715-3023x64526,Retail,51312,2024-10-01,10,1040.12,2025-02-22,5,2,2,0.68,Yes
CUST_0410,Amanda,Jefferson,Male,32,Anguilla,Perkinshaven,leedanielle@example.net,+1-996-834-3871x3514,SME,65242,2022-12-24,7,1023.26,2025-04-20,2,0,0,0.84,No
CUST_0411,James,Bray,Male,42,Saint Kitts and Nevis,New Nancy,taylorsandra@example.net,285.253.2788x1539,Retail,121971,2021-01-21,10,264.78,2025-08-25,1,2,0,0.13,No
CUST_0412,Robert,Boyd,Female,47,Ecuador,Juliestad,podom@example.net,931-822-2294x5531,Corporate,113783,2024-03-07,8,809.56,2025-08-24,4,2,2,0.66,No
CUST_0413,Kenneth,Diaz,Female,31,Serbia,West Rebeccaview,rodriguezjodi@example.com,(968)431-3999,Enterprise,145681,2023-04-13,8,520.08,2025-03-04,5,2,2,0.58,No
CUST_0414,Desiree,Hawkins,Female,24,Malawi,North Robertbury,jasonpatterson@example.net,(625)708-3824x01808,Corporate,107893,2023-03-02,11,80.61,2025-07-31,4,0,0,0.03,No
CUST_0415,Cheryl,Campbell,Female,34,Turks and Caicos Islands,Hesterton,jmorgan@example.net,+1-565-817-6941x721,Enterprise,75388,2021-04-08,4,752.19,2025-03-12,2,1,0,0.2,No
CUST_0416,Richard,Gonzalez,Male,61,Zambia,Lake Kylestad,patrickbrooks@example.org,(216)255-9848x72259,Retail,126581,2023-03-29,10,225.15,2024-12-26,4,3,2,0.27,Yes
CUST_0417,David,Dudley,Male,37,Sweden,East Danielside,christopherdavis@example.com,6558774026,Corporate,47691,2023-11-24,9,550.82,2025-02-09,2,1,1,0.07,No
CUST_0418,Kimberly,Chapman,Male,53,Gibraltar,Evanschester,sandrapowers@example.com,(790)234-8521,Retail,97960,2021-06-23,11,230.41,2025-09-01,1,0,0,0.35,No
CUST_0419,Christopher,Estrada,Female,26,Mexico,East Albertville,cruiz@example.org,992-285-7939x418,SME,104388,2021-04-12,13,246.84,2025-06-07,2,2,2,0.03,No
CUST_0420,Barbara,Brooks,Female,55,Netherlands,Susanchester,wallen@example.net,(492)792-7106,Enterprise,42601,2023-01-12,16,438.07,2025-08-25,2,2,2,0.55,Yes
CUST_0421,Jacob,Robinson,Female,65,Iran,Matthewfurt,shirley70@example.org,734-645-2194,Retail,138307,2025-09-25,12,1999.71,2024-11-08,5,1,1,0.21,No
CUST_0422,Diana,Parker,Female,39,Antigua and Barbuda,Port Dawn,hmerritt@example.net,528.632.9467x132,Corporate,38020,2022-04-26,9,54.26,2024-11-09,4,2,2,0.29,No
CUST_0423,Christopher,Wilson,Male,19,British Indian Ocean Territory (Chagos Archipelago),Amandaville,deanna96@example.net,(454)567-1789x713,Retail,28155,2025-10-09,13,1295.41,2025-01-07,5,1,1,0.91,Yes
CUST_0424,Ashley,Juarez,Female,41,Madagascar,West Adam,matthewmiller@example.net,284.768.8391,Corporate,89119,2024-02-27,11,325.43,2024-11-23,3,2,2,0.5,No
CUST_0425,Jason,Brown,Male,25,Cambodia,North Adamborough,ucunningham@example.com,843-733-0506,Corporate,101051,2023-10-30,13,1845.22,2025-09-29,2,0,0,0.27,Yes
CUST_0426,Joseph,Brown,Female,28,Azerbaijan,Wangfurt,zsantos@example.org,368.556.9259x685,Enterprise,56777,2023-07-07,4,232.58,2025-08-25,3,2,2,0.6,No
CUST_0427,Dana,Martinez,Male,30,Australia,Downsport,robin94@example.org,001-288-644-2482,Corporate,39710,2023-09-10,4,1912.37,2025-07-22,5,2,2,0.2,No
CUST_0428,Lauren,Miller,Female,34,Burundi,Jonesberg,lisa62@example.org,+1-520-890-3448,Retail,128714,2021-07-16,5,1241.31,2025-03-12,4,2,2,0.07,No
CUST_0429,Brittany,Simon,Male,25,Northern Mariana Islands,Robertchester,jeffreymiller@example.org,497.944.8573,Retail,44532,2023-04-17,16,52.47,2025-04-27,5,2,1,0.02,No
CUST_0430,James,Munoz,Male,38,Isle of Man,Ramirezstad,shawjames@example.com,460.758.8223,Retail,148727,2024-09-05,11,1793.31,2025-04-27,4,2,1,0.95,No
CUST_0431,Richard,Anderson,Male,35,Cameroon,New Loretta,christine01@example.net,001-841-686-8557,Retail,38601,2025-03-10,9,1067.34,2025-08-26,4,2,2,0.72,No
CUST_0432,Richard,Cook,Female,47,Sri Lanka,North Tammy,hortonneil@example.org,001-503-508-4232x664,Retail,83227,2022-06-15,9,562.21,2025-02-22,1,1,1,0.8,No
CUST_0433,Victor,May,Female,35,Dominican Republic,West Ericfort,arthur83@example.com,001-935-787-8374x340,SME,24967,2023-05-19,6,1546.19,2025-04-15,2,3,0,0.98,No
CUST_0434,Patrick,Barr,Male,63,Faroe Islands,Cunninghamland,garciajames@example.com,865-241-1424,Corporate,104289,2022-08-23,7,1857.0,2024-12-30,5,3,2,0.93,No
CUST_0435,Nicholas,Simmons,Male,64,Paraguay,Jasonstad,jthomas@example.org,001-470-341-5805x5176,Corporate,40022,2024-03-25,10,993.2,2024-10-09,4,1,1,0.74,No
CUST_0436,Julia,Jimenez,Female,48,Uzbekistan,East Michellemouth,jessica64@example.org,516-416-9144x24569,Retail,63463,2020-10-10,14,665.33,2025-01-17,5,0,0,0.69,No
CUST_0437,Adam,George,Male,55,Niger,Samuelside,wthomas@example.org,(763)382-5846,SME,94671,2025-10-09,6,1588.44,2025-08-13,5,0,0,0.34,Yes
CUST_0438,Emily,Patel,Female,49,American Samoa,Barkerbury,tammymills@example.com,001-754-224-3912x85065,SME,25722,2021-03-12,12,1379.48,2025-03-21,4,1,1,0.1,Yes
CUST_0439,Heidi,Perez,Female,28,Guadeloupe,Bowenmouth,ewells@example.net,607-618-9974,Retail,47413,2023-06-17,5,1783.07,2025-02-06,3,2,2,0.57,No
CUST_0440,Chad,Hernandez,Male,62,Benin,Robinsonfort,jacquelinekim@example.org,553-361-4361,SME,112772,2023-04-05,7,1400.4,2025-09-08,2,2,2,0.58,No
